elo_a,elo_b,elo_diff,elo_win_prob_a,elo_draw_prob,attack_diff,defense_diff,form_diff,wc_exp_diff,lambda_a,lambda_b,lambda_diff,same_conf,attack_interaction,defense_interaction,style_diff,squad_score_diff,squad_rating_diff,ucl_players_diff,star_player_diff,coach_rating_diff,age_factor_diff,climate_adv_diff,alt_penalty,heat_penalty,days_rest_diff,travel_km_diff,jetlag_diff,fatigue_diff,weighted_form_diff,form_dominance,label,year,team_a,team_b,goals_a,goals_b
1812.1,1828.4,-16.300000000000182,0.3457,0.2746,-0.32000000000000006,0.06000000000000005,0.023900000000000032,6.0,1.1927999999999999,1.566,-0.3732000000000002,0,2.4707999999999997,0.756,-0.3800000000000001,-12.9,-4,-4,-1,-0.3,-0.05,-0.0,0.0,0.0,1,0.0,-5.0,-0.1613,0.0239,0.0239,2,2018,Uruguay,Portugal,2,1
1869.1,1593.2,275.89999999999986,0.6742,0.188,0.78,-0.30000000000000004,-0.13100000000000006,14.0,1.9580000000000002,0.8,1.1580000000000001,0,1.78,0.8800000000000001,1.08,25.0,12,9,1,1.7,-0.05,0.0,0.0,0.0,-2922,504.6,2.0,166.9006,-0.131,0.131,1,2018,Spain,Russia,1,1
1796.6,1589.9,206.69999999999982,0.6049,0.2111,0.30000000000000004,-0.16000000000000014,-0.045399999999999996,4.0,1.4300000000000002,0.94,0.4900000000000002,0,1.3,1.034,0.4600000000000002,-1.2,0,-1,0,0.3,-0.12,0.0,0.0,0.0,-2925,0.0,0.0,166.9714,-0.0454,0.0454,1,2018,Croatia,Denmark,1,1
1906.5,1781.5,125.0,0.5122,0.2383,0.42999999999999994,-0.28,0.1522,5.0,1.9224,1.08,0.8424,0,2.403,0.8640000000000001,0.71,18.4,6,7,1,0.5,0.0,0.0,0.0,0.0,-6,-2314.8,3.0,0.1353,0.1522,0.1522,2,2018,Brazil,Mexico,2,0
1882.6,1717.6,165.0,0.5588,0.225,0.29000000000000004,-0.07999999999999996,0.06930000000000003,6.0,1.5092,1.125,0.3842000000000001,0,1.925,0.882,0.37,7.5,5,4,0,-0.5,-0.05,0.0,0.0,0.0,0,-1810.2000000000003,-7.0,-0.2737,0.0693,0.0693,2,2018,Belgium,Japan,3,2
1825.0,1765.6,59.40000000000009,0.4325,0.2602,0.07000000000000006,0.0,-0.0005000000000000004,-2.0,1.2878,1.222,0.06580000000000008,1,1.7810000000000001,0.8835999999999999,0.07000000000000006,4.7,0,0,1,-0.3,0.0,0.0,0.0,0.0,4,1551.7,0.0,-0.0475,-0.0005,0.0005,2,2018,Sweden,Switzerland,1,0
1848.5,1828.4,20.09999999999991,0.3843,0.2733,-0.20000000000000018,0.039999999999999925,-0.09550000000000003,-10.0,1.278,1.5228,-0.2447999999999999,0,2.3004000000000002,0.846,-0.2400000000000001,-14.1,-4,-5,-1,0.0,0.0,-0.0,0.0,0.0,-1,0.0,-6.0,-0.0678,-0.0955,0.0955,1,2018,Colombia,England,1,1
1812.1,1943.0,-130.9000000000001,0.2444,0.2364,-0.3800000000000001,0.09999999999999998,-0.24169999999999997,-2.0,1.136,1.62,-0.4840000000000002,0,2.556,0.7200000000000001,-0.4800000000000001,-16.9,-6,-6,-1,-0.5,-0.05,-0.0,0.0,0.0,0,0.0,-5.0,-0.1041,-0.2417,0.2417,0,2018,Uruguay,France,0,2
1906.5,1882.6,23.90000000000009,0.389,0.272,0.24,-0.09999999999999998,0.05579999999999996,8.0,1.602,1.2320000000000002,0.3699999999999999,0,2.7412,0.7200000000000001,0.33999999999999997,9.3,2,2,1,0.5,0.05,-0.0,0.0,0.0,-4,-419.39999999999986,-5.0,0.0755,0.0558,0.0558,0,2018,Brazil,Belgium,1,2
1825.0,1828.4,-3.400000000000091,0.357,0.2789,-0.25,0.039999999999999925,-0.12140000000000006,-6.0,1.233,1.5228,-0.28979999999999984,1,2.2194000000000003,0.846,-0.2899999999999999,-9.8,-5,-5,0,-0.3,0.0,0.0,0.0,0.0,-3,-1133.7,1.0,0.06,-0.1214,0.1214,0,2018,Sweden,England,0,2
1593.2,1796.6,-203.39999999999986,0.1865,0.2122,-0.30000000000000004,0.16000000000000014,0.045399999999999996,-4.0,0.94,1.4300000000000002,-0.4900000000000002,0,1.3,1.034,-0.4600000000000002,-7.9,-6,-3,0,-1.0,0.12,0.0,0.0,0.0,2919,-1133.7,-2.0,-166.8025,0.0454,0.0454,1,2018,Russia,Croatia,1,1
1943.0,1882.6,60.40000000000009,0.4338,0.2599,0.26,-0.09999999999999998,0.22299999999999998,2.0,1.62,1.2320000000000002,0.3879999999999999,1,2.7720000000000002,0.7200000000000001,0.36,12.1,4,3,1,1.0,0.05,0.0,0.0,0.0,-1,0.0,0.0,0.0572,0.223,0.223,2,2018,France,Belgium,1,0
1796.6,1828.4,-31.800000000000182,0.332,0.2694,-0.32000000000000006,0.039999999999999925,-0.0121,-10.0,1.1700000000000002,1.5228,-0.3527999999999998,1,2.1060000000000003,0.846,-0.36,-13.8,-4,-5,-1,0.3,-0.12,0.0,0.0,0.0,-1,0.0,1.0,0.078,-0.0121,0.0121,1,2018,Croatia,England,1,1
1882.6,1828.4,54.19999999999982,0.4261,0.2619,-0.08000000000000007,0.0,-0.018900000000000028,-2.0,1.3860000000000001,1.4580000000000002,-0.07200000000000006,1,2.4948,0.81,-0.08000000000000007,-9.3,-2,-2,-1,-0.5,-0.05,0.0,0.0,0.0,2,419.39999999999986,1.0,-0.0446,-0.0189,0.0189,2,2018,Belgium,England,2,0
1943.0,1796.6,146.4000000000001,0.5374,0.2312,0.5,-0.1399999999999999,0.21619999999999995,10.0,1.692,1.04,0.6519999999999999,1,2.3400000000000003,0.752,0.6399999999999999,16.6,6,6,1,0.2,0.12,0.0,0.0,0.0,-2,-1127.9,0.0,-0.0173,0.2162,0.2162,2,2018,France,Croatia,4,2
1562.2,1709.8,-147.5999999999999,0.2304,0.2308,-0.30000000000000016,0.20999999999999996,-0.3762,-3.0,0.8528,1.4000000000000001,-0.5472000000000001,0,0.9184,1.3,-0.5100000000000001,-4.2,-6,-1,0,-0.3,0.0,0.18,0.15,0.0,0,0.0,8.0,0.1667,-0.3762,0.3762,0,2022,Qatar,Ecuador,0,2
1763.4,1996.4,-233.0,0.1654,0.2023,-0.3800000000000001,0.13,-0.21289999999999998,-7.0,1.098,1.6480000000000001,-0.55,0,1.952,0.927,-0.5100000000000001,-15.5,-5,-5,-1,-1.0,0.0,-0.15,0.15,0.0,0,0.0,-2.0,-0.0417,-0.2129,0.2129,0,2022,Senegal,Netherlands,0,2
1562.2,1763.4,-201.20000000000005,0.1881,0.2129,-0.4,0.21999999999999997,-0.4397,-3.0,0.8446,1.525,-0.6803999999999999,0,1.0004,1.2875,-0.62,-8.6,-9,-3,0,-0.5,0.0,0.15,0.15,0.0,0,0.0,3.0,0.0625,-0.4397,0.4397,0,2022,Qatar,Senegal,1,3
1996.4,1709.8,286.60000000000014,0.6841,0.1845,0.48,-0.14,0.2764,7.0,1.6640000000000001,1.0080000000000002,0.6559999999999999,0,1.7920000000000003,0.936,0.62,19.9,8,7,1,1.2,0.0,0.18,0.15,0.0,0,0.0,7.0,0.1459,0.2764,0.2764,1,2022,Netherlands,Ecuador,1,1
1709.8,1763.4,-53.600000000000136,0.3125,0.2621,-0.09999999999999987,0.010000000000000009,-0.0635,0.0,1.1536000000000002,1.2688,-0.11519999999999975,0,1.3664,1.0712000000000002,-0.10999999999999988,-4.4,-3,-2,0,-0.2,0.0,-0.03,0.15,0.0,0,0.0,-5.0,-0.1042,-0.0635,0.0635,0,2022,Ecuador,Senegal,1,2
1996.4,1562.2,434.20000000000005,0.7991,0.1353,0.7800000000000001,-0.35,0.6526,10.0,2.0,0.738,1.262,0,1.312,1.125,1.1300000000000001,24.1,14,8,1,1.5,0.0,0.0,0.15,0.0,1302,0.0,-1.0,-74.2494,0.6526,0.6526,2,2022,Netherlands,Qatar,2,0
1828.4,1636.3,192.10000000000014,0.5891,0.216,0.7000000000000001,-0.16000000000000003,0.23490000000000005,10.0,1.7172000000000003,0.8280000000000001,0.8892000000000002,0,1.4904000000000002,0.9540000000000001,0.8600000000000001,22.0,10,8,1,1.0,0.05,0.0,0.15,0.0,0,0.0,-2.5,-0.0521,0.2349,0.2349,2,2022,England,Iran,6,2
1744.9,1493.7,251.20000000000005,0.6505,0.1963,0.3700000000000001,-0.040000000000000036,-0.15760000000000002,9.0,1.5070000000000003,1.06,0.4470000000000003,0,1.37,1.1660000000000001,0.41000000000000014,6.3,4,3,0,0.2,-0.05,-0.225,0.15,0.0,-1310,0.0,-5.0,74.5815,-0.1576,0.1576,1,2022,USA,Wales,1,1
1493.7,1636.3,-142.5999999999999,0.2345,0.2325,0.07999999999999996,0.040000000000000036,0.26820000000000005,-4.0,1.06,1.0120000000000002,0.04799999999999982,0,0.92,1.1660000000000001,0.039999999999999925,0.3,0,0,0,0.3,0.05,0.0,0.15,0.0,0,0.0,-3.5,-0.0729,0.2682,0.2682,0,2022,Wales,Iran,0,2
1828.4,1744.9,83.5,0.4621,0.2522,0.25,-0.16000000000000003,0.12430000000000002,5.0,1.7172000000000003,1.233,0.4842000000000002,0,2.2194000000000003,0.9540000000000001,0.41000000000000003,15.4,6,5,1,0.5,0.05,0.15,0.08,0.02,1306,-476.6,6.0,-74.3878,0.1243,0.1243,1,2022,England,USA,0,0
1493.7,1828.4,-334.70000000000005,0.1057,0.1684,-0.6200000000000001,0.20000000000000007,0.033299999999999996,-14.0,0.9,1.7820000000000003,-0.8820000000000002,0,1.62,0.9900000000000001,-0.8200000000000002,-21.7,-10,-8,-1,-0.7,0.0,0.0,0.08,0.02,0,0.0,-1.0,-0.0208,0.0333,0.0333,0,2022,Wales,England,0,3
1636.3,1744.9,-108.60000000000014,0.2636,0.2438,-0.45000000000000007,0.0,-0.11060000000000003,-5.0,0.9752000000000001,1.4522000000000002,-0.4770000000000001,0,1.2604000000000002,1.1236000000000002,-0.45000000000000007,-6.6,-4,-3,0,-0.5,0.0,0.15,0.08,0.02,1302,-476.6,8.5,-74.1071,-0.1106,0.1106,0,2022,Iran,USA,0,1
1920.1,1556.5,363.5999999999999,0.7489,0.1588,0.93,-0.34999999999999987,0.329,12.0,2.0905,0.7176,1.3729,0,1.7020000000000002,0.8814,1.2799999999999998,27.8,14,10,1,2.2,0.0,-0.12,0.08,0.02,0,0.0,-6.0,-0.125,0.329,0.329,0,2022,Argentina,Saudi Arabia,1,2
1781.5,1568.1,213.4000000000001,0.612,0.2089,0.3500000000000001,-0.020000000000000018,-0.14860000000000007,15.0,1.4850000000000003,1.08,0.40500000000000025,0,1.35,1.1880000000000002,0.3700000000000001,-6.5,0,-1,-1,0.0,0.05,-0.15,0.08,0.02,-1307,476.6,-8.0,74.4032,-0.1486,0.1486,1,2022,Mexico,Poland,0,0
1568.1,1556.5,11.599999999999909,0.374,0.2761,0.07999999999999996,-0.029999999999999805,0.2725,-4.0,1.13,1.0120000000000002,0.11799999999999966,0,0.92,1.2429999999999999,0.10999999999999976,12.1,6,3,1,0.2,-0.05,0.0,0.08,0.02,0,0.0,-1.0,-0.0208,0.2725,0.2725,2,2022,Poland,Saudi Arabia,2,0
1920.1,1781.5,138.5999999999999,0.5283,0.2338,0.5,-0.30000000000000004,0.20510000000000006,1.0,1.9980000000000002,1.0530000000000002,0.9450000000000001,0,2.4975000000000005,0.8424,0.8,22.2,8,8,1,2.0,0.0,0.03,0.08,0.02,1303,-476.6,3.0,-74.2788,0.2051,0.2051,2,2022,Argentina,Mexico,2,0
1568.1,1920.1,-352.0,0.0975,0.1627,-0.8500000000000001,0.32000000000000006,-0.056499999999999995,-16.0,0.78,2.035,-1.2550000000000001,0,1.85,0.8580000000000001,-1.1700000000000002,-15.7,-8,-7,0,-2.0,-0.05,0.12,0.08,0.02,0,0.0,5.0,0.1042,-0.0565,0.0565,0,2022,Poland,Argentina,0,2
1556.5,1781.5,-225.0,0.1709,0.205,-0.43000000000000005,0.04999999999999982,-0.12389999999999995,-11.0,0.9936000000000001,1.5254999999999999,-0.5318999999999997,0,1.2420000000000002,1.2204,-0.47999999999999987,-5.6,-6,-2,0,-0.2,0.0,0.15,0.08,0.02,-5,-476.6,9.0,0.4177,-0.1239,0.1239,0,2022,Saudi Arabia,Mexico,1,2
1589.9,1611.1,-21.199999999999818,0.3414,0.2729,0.09999999999999998,0.0,0.11860000000000004,-4.0,1.1,0.9900000000000001,0.10999999999999999,0,0.9,1.2100000000000002,0.09999999999999998,9.8,7,4,0,1.0,0.0,0.09,0.03,0.06,1311,-640.8,1.0,-74.7968,0.1186,0.1186,1,2022,Denmark,Tunisia,0,0
1943.0,1624.7,318.29999999999995,0.7121,0.1739,0.8200000000000001,-0.28,0.3981,10.0,1.9440000000000002,0.784,1.1600000000000001,0,1.764,0.8640000000000001,1.1,24.5,12,9,1,1.2,0.0,0.0,0.03,0.06,-2,-77.10000000000002,-8.0,0.0219,0.3981,0.3981,2,2022,France,Australia,4,1
1611.1,1624.7,-13.600000000000136,0.3481,0.2755,-0.07999999999999996,0.020000000000000018,0.10870000000000002,0.0,0.9720000000000001,1.078,-0.10599999999999998,0,0.882,1.1880000000000002,-0.09999999999999998,-0.7,-1,0,0,-0.3,0.0,-0.09,0.03,0.06,-1,-77.10000000000002,-9.0,-0.056,0.1087,0.1087,0,2022,Tunisia,Australia,0,1
1943.0,1589.9,353.0999999999999,0.7407,0.1623,0.8,-0.30000000000000004,0.17079999999999995,14.0,1.9800000000000002,0.8,1.1800000000000002,0,1.8,0.8800000000000001,1.1,15.4,6,5,1,0.5,0.0,0.0,0.03,0.06,-1308,640.8,0.0,74.6462,0.1708,0.1708,2,2022,France,Denmark,2,1
1624.7,1589.9,34.799999999999955,0.4023,0.2684,-0.020000000000000018,-0.020000000000000018,-0.22730000000000006,4.0,1.078,1.08,-0.0020000000000000018,0,0.98,1.1880000000000002,0.0,-9.1,-6,-4,0,-0.7,0.0,0.0,0.03,0.06,-1302,717.9,8.0,74.3956,-0.2273,0.2273,2,2022,Australia,Denmark,1,0
1611.1,1943.0,-331.9000000000001,0.1071,0.1694,-0.9,0.30000000000000004,-0.2894,-10.0,0.7200000000000001,1.9800000000000002,-1.2600000000000002,0,1.62,0.8800000000000001,-1.2000000000000002,-25.2,-13,-9,-1,-1.5,0.0,-0.09,0.03,0.06,1,0.0,-1.0,-0.078,-0.2894,0.2894,2,2022,Tunisia,France,1,0
1904.6,1717.6,187.0,0.5835,0.2177,0.3899999999999999,-0.07999999999999996,-0.010399999999999965,12.0,1.6072,1.125,0.48219999999999996,0,2.05,0.882,0.46999999999999986,9.9,6,5,0,0.0,0.0,0.0,0.03,0.06,0,77.10000000000002,-7.0,-0.0743,-0.0104,0.0104,0,2022,Germany,Japan,1,2
1869.1,1584.9,284.1999999999998,0.6819,0.1853,0.78,-0.30000000000000004,-0.13100000000000006,14.0,1.9580000000000002,0.8,1.1580000000000001,0,1.78,0.8800000000000001,1.08,25.0,12,9,1,1.7,-0.05,0.0,0.03,0.06,-1310,640.8,2.0,74.8021,-0.131,0.131,2,2022,Spain,Costa Rica,7,0
1717.6,1584.9,132.69999999999982,0.5214,0.2358,0.25,-0.1200000000000001,-0.12150000000000005,6.0,1.375,0.98,0.395,0,1.25,1.078,0.3700000000000001,4.9,3,2,0,0.7,0.0,0.0,0.03,0.06,-1305,640.8,9.0,74.5998,-0.1215,0.1215,0,2022,Japan,Costa Rica,0,1
1869.1,1904.6,-35.5,0.3287,0.2682,0.14000000000000012,-0.09999999999999998,0.0008999999999999564,-4.0,1.602,1.312,0.29000000000000004,1,2.9192,0.7200000000000001,0.2400000000000001,10.2,3,2,1,1.0,-0.05,0.0,0.0,0.1,-1,-27.100000000000136,0.0,0.054,0.0009,0.0009,1,2022,Spain,Germany,1,1
1717.6,1869.1,-151.5,0.2272,0.2295,-0.53,0.17999999999999994,0.009500000000000008,-8.0,1.0,1.7444,-0.7444,0,2.225,0.784,-0.71,-20.1,-9,-7,-1,-1.0,0.05,0.0,0.0,0.1,1,0.0,7.0,0.047,0.0095,0.0095,2,2022,Japan,Spain,2,1
1584.9,1904.6,-319.6999999999998,0.1132,0.1734,-0.6399999999999999,0.20000000000000007,0.13190000000000002,-18.0,0.9,1.804,-0.904,0,1.64,0.9900000000000001,-0.84,-14.8,-9,-7,0,-0.7,0.0,0.0,0.0,0.1,1301,-1508.9,-2.0,-74.3891,0.1319,0.1319,0,2022,Costa Rica,Germany,2,4
1818.6,1796.6,22.0,0.3867,0.2727,0.020000000000000018,-0.05999999999999994,-0.07580000000000003,0.0,1.2408,1.1440000000000001,0.09679999999999978,0,1.7160000000000002,0.8271999999999999,0.07999999999999996,1.3,-1,1,0,0.2,0.12,-0.1,0.0,0.1,-3,-846.5,-1.0,0.0518,-0.0758,0.0758,1,2022,Morocco,Croatia,0,0
1882.6,1696.7,185.89999999999986,0.5823,0.218,0.32000000000000006,-0.20000000000000007,0.4978,12.0,1.6940000000000002,1.098,0.5960000000000001,0,1.8788,0.9900000000000001,0.5200000000000001,8.4,6,4,0,0.0,0.0,0.15,0.0,0.1,4,635.3,7.0,-0.0086,0.4978,0.4978,2,2022,Belgium,Canada,1,0
1882.6,1818.6,64.0,0.4382,0.2587,0.21999999999999997,0.020000000000000018,0.069,8.0,1.3552,1.1880000000000002,0.1671999999999998,0,2.0328,0.792,0.19999999999999996,3.2,3,2,0,-1.0,-0.05,0.1,0.0,0.1,5,1481.8,1.0,-0.092,0.069,0.069,0,2022,Belgium,Morocco,0,2
1796.6,1696.7,99.89999999999986,0.4821,0.2467,0.08000000000000007,-0.16000000000000014,0.5046,4.0,1.4300000000000002,1.1467999999999998,0.28320000000000034,0,1.586,1.034,0.2400000000000002,3.9,4,1,0,0.8,-0.07,0.15,0.0,0.1,2,0.0,7.0,0.0315,0.5046,0.5046,2,2022,Croatia,Canada,4,1
1796.6,1882.6,-86.0,0.2835,0.2513,-0.24,0.039999999999999925,0.006800000000000028,-8.0,1.1700000000000002,1.4476,-0.27759999999999985,1,2.0020000000000002,0.846,-0.2799999999999999,-4.5,-2,-3,0,0.8,-0.07,0.0,0.0,0.1,-2,-635.3,0.0,0.0401,0.0068,0.0068,1,2022,Croatia,Belgium,0,0
1696.7,1818.6,-121.89999999999986,0.2521,0.2394,-0.10000000000000009,0.22000000000000008,-0.4288,-4.0,1.0735999999999999,1.4520000000000002,-0.3784000000000003,0,1.6104,0.9680000000000001,-0.3200000000000002,-5.2,-3,-2,0,-1.0,-0.05,-0.05,0.0,0.1,1,846.5,-6.0,-0.0834,-0.4288,0.4288,0,2022,Canada,Morocco,1,2
1765.6,1511.5,254.0999999999999,0.6534,0.1953,0.30000000000000004,-0.16000000000000014,-0.15420000000000006,10.0,1.4300000000000002,0.94,0.4900000000000002,0,1.3,1.034,0.4600000000000002,7.2,5,3,0,0.7,0.0,0.0,0.0,0.02,-1312,1964.1,2.0,75.0708,-0.1542,0.1542,2,2022,Switzerland,Cameroon,1,0
1906.5,1513.0,393.5,0.7711,0.1488,0.78,-0.30000000000000004,0.0035999999999999366,20.0,1.9580000000000002,0.8,1.1580000000000001,0,1.78,0.8800000000000001,1.08,21.7,10,8,1,0.7,0.0,-0.024,0.0,0.02,-1314,1974.3,-3.0,75.0822,0.0036,0.0036,2,2022,Brazil,Serbia,2,0
1511.5,1513.0,-1.5,0.3587,0.2795,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1,1.0,1.2100000000000002,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.02,0,0.0,0.0,0.0,0.0,0.0,1,2022,Cameroon,Serbia,3,3
1906.5,1765.6,140.9000000000001,0.531,0.233,0.48,-0.1399999999999999,0.1578,10.0,1.6732,1.04,0.6332,0,2.314,0.752,0.6199999999999999,14.5,5,5,1,0.0,0.0,-0.024,0.0,0.02,-2,10.200000000000045,-5.0,0.0113,0.1578,0.1578,2,2022,Brazil,Switzerland,1,0
1513.0,1765.6,-252.5999999999999,0.1523,0.1958,-0.30000000000000004,0.16000000000000014,0.15420000000000006,-10.0,0.94,1.4300000000000002,-0.4900000000000002,0,1.3,1.034,-0.4600000000000002,-7.2,-5,-3,0,-0.7,0.0,0.0,0.0,0.02,1304,-1964.1,-2.0,-74.6137,0.1542,0.1542,0,2022,Serbia,Switzerland,2,3
1511.5,1906.5,-395.0,0.0795,0.1483,-0.78,0.30000000000000004,-0.0035999999999999366,-20.0,0.8,1.9580000000000002,-1.1580000000000001,0,1.78,0.8800000000000001,-1.08,-21.7,-10,-8,-1,-0.7,0.0,0.024,0.0,0.02,1306,-1974.3,3.0,-74.625,-0.0036,0.0036,2,2022,Cameroon,Brazil,1,0
1812.1,1683.8,128.29999999999995,0.5161,0.2372,0.21999999999999997,-0.14,0.1839,3.0,1.4768,1.08,0.3967999999999998,0,1.704,0.936,0.36,3.2,3,1,0,0.5,-0.05,-0.024,0.0,0.02,-3,-1974.3,-12.0,-0.2256,0.1839,0.1839,1,2022,Uruguay,South Korea,0,0
1828.4,1664.1,164.30000000000018,0.558,0.2252,0.77,-0.2600000000000001,0.2191,4.0,1.9140000000000001,0.8148,1.0992000000000002,0,1.6878,0.924,1.0300000000000002,20.5,10,7,1,1.0,0.0,0.02,0.0,0.02,1,0.0,2.0,-0.0155,0.2191,0.2191,2,2022,Portugal,Ghana,3,2
1683.8,1664.1,19.700000000000045,0.3839,0.2734,0.22999999999999998,-0.06000000000000005,0.059100000000000014,7.0,1.32,1.0088,0.31120000000000014,0,1.164,1.1440000000000001,0.29000000000000004,4.4,3,2,0,0.2,0.0,0.02,0.0,0.02,-1,10.200000000000045,9.0,0.1625,0.0591,0.0591,0,2022,South Korea,Ghana,2,3
1828.4,1812.1,16.300000000000182,0.3797,0.2746,0.32000000000000006,-0.06000000000000005,-0.023900000000000032,-6.0,1.566,1.1927999999999999,0.3732000000000002,0,2.4707999999999997,0.756,0.3800000000000001,12.9,4,4,1,0.3,0.05,0.0,0.0,0.0,-1,0.0,5.0,0.1613,-0.0239,0.0239,2,2022,Portugal,Uruguay,2,0
1664.1,1812.1,-148.0,0.23,0.2307,-0.44999999999999996,0.20000000000000007,-0.24300000000000002,-10.0,0.873,1.562,-0.6890000000000001,0,1.3774,0.9900000000000001,-0.65,-7.6,-6,-3,0,-0.7,0.05,0.0,0.0,0.0,-1,-504.6,3.0,0.0608,-0.243,0.243,0,2022,Ghana,Uruguay,0,2
1683.8,1828.4,-144.60000000000014,0.2329,0.2318,-0.54,0.20000000000000007,-0.15999999999999998,3.0,1.008,1.8096,-0.8016000000000001,0,2.088,0.8736,-0.7400000000000001,-16.1,-7,-5,-1,-0.8,0.0,0.0,0.0,0.0,4,1810.2000000000003,7.0,0.0452,-0.16,0.16,2,2022,South Korea,Portugal,2,1
1996.4,1744.9,251.5,0.6508,0.1962,0.22999999999999998,-0.16000000000000003,0.26019999999999993,0.0,1.6960000000000002,1.233,0.4630000000000001,0,2.192,0.9540000000000001,0.39,14.0,5,4,1,1.0,0.05,0.0,0.0,0.0,-1,0.0,7.0,0.203,0.2602,0.2602,2,2022,Netherlands,USA,3,1
1920.1,1624.7,295.39999999999986,0.6921,0.1815,0.8700000000000001,-0.30000000000000004,0.28380000000000005,12.0,1.9980000000000002,0.7644,1.2336000000000003,0,1.813,0.8424,1.1700000000000002,25.5,12,9,1,2.2,0.0,-0.0,0.0,0.0,-3,-1810.2000000000003,-13.0,-0.2064,0.2838,0.2838,2,2022,Argentina,Australia,2,1
1943.0,1568.1,374.9000000000001,0.7574,0.155,0.8,-0.30000000000000004,0.17079999999999995,14.0,1.9800000000000002,0.8,1.1800000000000002,0,1.8,0.8800000000000001,1.1,14.7,8,7,0,1.0,0.05,0.0,0.0,0.0,-1306,504.6,0.0,74.516,0.1708,0.1708,2,2022,France,Poland,3,1
1828.4,1763.4,65.0,0.4394,0.2583,0.40000000000000013,-0.13,0.07700000000000007,12.0,1.6686,1.098,0.5706,0,1.9764000000000002,0.927,0.5300000000000001,16.9,6,6,1,0.5,0.0,0.0,0.0,0.0,0,-504.6,1.0,-0.038,0.077,0.077,2,2022,England,Senegal,3,0
1717.6,1796.6,-79.0,0.2897,0.2537,-0.050000000000000044,0.040000000000000036,-0.07610000000000006,2.0,1.1749999999999998,1.274,-0.0990000000000002,0,1.625,0.9211999999999999,-0.09000000000000008,-3.0,-3,-1,0,-0.3,0.12,0.0,0.0,0.0,3,2314.8,7.0,0.1611,-0.0761,0.0761,1,2022,Japan,Croatia,1,1
1906.5,1683.8,222.70000000000005,0.6217,0.2058,0.5800000000000001,-0.24,0.25839999999999996,11.0,1.8512000000000002,0.96,0.8912000000000002,0,2.136,0.8320000000000001,0.8200000000000001,17.3,7,6,1,0.5,0.0,-0.0,0.0,0.0,0,0.0,-12.0,-0.1666,0.2584,0.2584,2,2022,Brazil,South Korea,4,1
1818.6,1869.1,-50.5,0.3152,0.2632,-0.45999999999999996,0.07999999999999996,0.009800000000000031,-10.0,1.056,1.5664,-0.5104,0,2.3496,0.7040000000000001,-0.5399999999999999,-15.8,-7,-5,-1,-0.5,0.05,0.0,0.0,0.0,-4,-419.39999999999986,-1.0,0.1588,0.0098,0.0098,1,2022,Morocco,Spain,0,0
1828.4,1765.6,62.80000000000018,0.4367,0.2591,0.43999999999999995,-0.09999999999999998,0.05940000000000001,-4.0,1.6356,1.092,0.5435999999999999,1,2.262,0.7896,0.5399999999999999,13.3,5,4,1,0.3,0.0,0.0,0.0,0.0,1,419.39999999999986,0.0,-0.0082,0.0594,0.0594,2,2022,Portugal,Switzerland,6,1
1796.6,1906.5,-109.90000000000009,0.2625,0.2434,-0.48,0.1399999999999999,-0.04899999999999993,-16.0,1.04,1.6732,-0.6332,0,2.314,0.752,-0.6199999999999999,-13.8,-4,-5,-1,0.3,-0.12,0.0,0.0,0.0,1,0.0,5.0,0.047,-0.049,0.049,1,2022,Croatia,Brazil,0,0
1996.4,1920.1,76.30000000000018,0.4533,0.2546,-0.25,0.12,0.04609999999999992,-7.0,1.2480000000000002,1.665,-0.4169999999999998,0,2.9600000000000004,0.7020000000000001,-0.37,-5.2,-3,-2,0,-1.0,0.0,0.0,0.0,0.0,-4,-1553.1,5.0,0.1515,0.0461,0.0461,1,2022,Netherlands,Argentina,2,2
1818.6,1828.4,-9.800000000000182,0.3514,0.2767,-0.41999999999999993,0.040000000000000036,-0.02639999999999998,-2.0,1.1088,1.5312,-0.4223999999999999,0,2.2968,0.7392,-0.45999999999999996,-11.3,-5,-3,-1,0.2,0.0,0.0,0.0,0.0,-2,-419.39999999999986,-1.0,0.0445,-0.0264,0.0264,2,2022,Morocco,Portugal,1,0
1828.4,1943.0,-114.59999999999991,0.2584,0.2418,-0.17999999999999994,0.09999999999999998,-0.20409999999999995,0.0,1.2960000000000003,1.62,-0.32399999999999984,1,2.9160000000000004,0.7200000000000001,-0.2799999999999999,-2.8,-2,-1,0,-0.5,0.0,0.0,0.0,0.0,-1,-419.39999999999986,-1.0,-0.0126,-0.2041,0.2041,0,2022,England,France,1,2
1920.1,1796.6,123.5,0.5104,0.2388,0.55,-0.15999999999999992,0.10189999999999999,12.0,1.7389999999999999,1.014,0.7249999999999999,0,2.4050000000000002,0.7332,0.71,17.6,6,6,1,1.2,0.12,-0.0,0.0,0.0,2,419.39999999999986,-5.0,-0.1695,0.1019,0.1019,2,2022,Argentina,Croatia,3,0
1943.0,1818.6,124.40000000000009,0.5115,0.2385,0.48,-0.07999999999999996,0.292,10.0,1.584,1.056,0.528,0,2.3760000000000003,0.7040000000000001,0.5599999999999999,15.3,7,5,1,0.0,0.0,0.0,0.0,0.0,-1,-1133.7,1.0,-0.0543,0.292,0.292,2,2022,France,Morocco,2,0
